Uid,Song,Play count,Like count,Share count,Catagory,Publish time
Balious,567840,153,1,0,Electronic,2018/10/31
Balious,567839,1951,42,0,Electronic,2018/10/31
Balious,555558,19285,675,14,Hip hop / Rap,2018/5/5
Balious,544674,10784,297,3,Hip hop / Rap,2017/12/20
Balious,544672,305,13,0,Hip hop / Rap,2017/12/20
Balious,544670,347,12,0,Hip hop / Rap,2017/12/20
Balious,544668,3894,110,0,Hip hop / Rap,2017/12/20
Balious,544666,259,11,0,Hip hop / Rap,2017/12/20
Balious,544664,992,24,0,Hip hop / Rap,2017/12/20
Balious,544540,191,7,0,Electronic,2017/12/18
Balious,369940,83,5,0,Electronic,2016/6/2
Balious,367746,2986,91,0,Electronic,2016/4/12
Balious,361961,1644,30,1,Electronic,2015/12/30
Balious,361100,2139,33,0,Electronic,2015/12/10
Bayes,670918,115,21,10,R&B / Soul,2022/1/26
Bayes,670915,98,20,9,Electronic,2022/1/26
Bayes,670914,76,24,8,Electronic,2022/1/26
Bear_fan,652782,1018,23,22,Hip hop / Rap,2021/7/5
Bear_fan,647415,761,30,7,Hip hop / Rap,2021/5/27
Bear_fan,633161,345,14,1,Hip hop / Rap,2021/1/16
Bear_fan,622588,2138,98,17,Hip hop / Rap,2020/9/6
Bear_fan,619729,2183,72,34,Hip hop / Rap,2020/8/3
Bear_fan,616146,3691,100,22,Hip hop / Rap,2020/6/15
Bear_fan,612697,3468,113,6,Hip hop / Rap,2020/5/5
Bear_fan,611135,294,17,0,Hip hop / Rap,2020/4/16
Bear_fan,607143,1243,62,2,Hip hop / Rap,2020/3/6
Bear_fan,606366,217,14,0,Hip hop / Rap,2020/2/29
Bear_fan,606360,307,21,1,Hip hop / Rap,2020/2/29
Bear_fan,606349,461,26,0,Hip hop / Rap,2020/2/29
BeatmakersTaipei,652482,262,7,5,Electronic,2021/7/1
BeatmakersTaipei,648448,1708,76,25,Electronic,2021/6/1
BeatmakersTaipei,643969,384,14,2,Electronic,2021/4/26
BeatmakersTaipei,640540,410,17,9,Electronic,2021/3/29
BeatmakersTaipei,634619,1060,29,4,Singer / Songwriter,2021/2/1
BeatmakersTaipei,631319,1654,86,16,R&B / Soul,2020/12/28
BeatmakersTaipei,629166,2342,130,21,Folk,2020/11/30
BeatmakersTaipei,626687,451,28,7,Electronic,2020/10/27
BeatmakersTaipei,624316,1361,61,9,Electronic,2020/9/28
BeatmakersTaipei,618755,567,16,1,Electronic,2020/7/19
BeatmakersTaipei,616491,3039,129,9,Rock,2020/6/19
BeatmakersTaipei,613772,2824,191,9,Electronic,2020/5/19
BeatmakersTaipei,610899,9467,568,37,Pop,2020/4/13
BeatmakersTaipei,605996,1217,49,3,Electronic,2020/2/25
BeatmakersTaipei,604134,1220,67,0,Electronic,2020/1/31
BeatmakersTaipei,602459,2027,101,0,Electronic,2020/1/3
BeatmakersTaipei,600194,1015,37,2,Electronic,2019/12/7
BeatmakersTaipei,597448,2037,120,2,World,2019/10/31
BeatmakersTaipei,595263,757,24,0,Electronic,2019/9/30
BeatmakersTaipei,594536,973,47,3,Electronic,2019/9/16
BeatmakersTaipei,589296,986,38,2,Electronic,2019/7/29
BeatmakersTaipei,586035,1119,37,0,Electronic,2019/7/1
BeatmakersTaipei,583057,1620,77,10,Soundtrack / New age,2019/5/27
BeatmakersTaipei,580873,1377,48,0,Jazz,2019/4/30
BeatmakersTaipei,578815,1651,56,1,Electronic,2019/4/1
BeatmakersTaipei,575076,6055,291,1,R&B / Soul,2019/2/24
BeatmakersTaipei,573251,2464,108,1,Electronic,2019/1/27
BeatmakersTaipei,571664,1190,47,0,Alternative,2018/12/31
BeatmakersTaipei,569374,2043,60,1,Hip hop / Rap,2018/11/26
BeatmakersTaipei,567661,1942,56,0,R&B / Soul,2018/10/29
BeatmakersTaipei,566262,2572,103,3,Electronic,2018/10/1
BeatmakersTaipei,564555,1301,38,0,Soundtrack / New age,2018/8/29
BeatmakersTaipei,562106,2742,84,9,Hip hop / Rap,2018/7/30
BeatmakersTaipei,559642,1014,30,0,Electronic,2018/7/3
BeatmakersTaipei,557156,2574,119,1,Hip hop / Rap,2018/5/28
BeatmakersTaipei,556075,6347,298,16,Pop,2018/5/13
BeatmakersTaipei,554721,1368,12,0,Electronic,2018/4/22
BeatmakersTaipei,547634,1901,61,0,Electronic,2018/1/30
BeatmakersTaipei,545356,419,39,3,Electronic,2017/12/26
BeatmakersTaipei,542684,8734,361,9,Alternative,2017/11/26
BeatmakersTaipei,528911,1379,27,0,Electronic,2017/9/25
BeatmakersTaipei,520042,1258,54,3,Electronic,2017/8/28
BeatmakersTaipei,508902,620,38,1,Electronic,2017/7/31
BeatmakersTaipei,497382,1578,24,1,Pop,2017/6/27
BeatmakersTaipei,487732,1522,45,0,Electronic,2017/5/30
BeatmakersTaipei,476027,1259,23,3,Electronic,2017/4/25
BeatmakersTaipei,415117,1198,18,0,Electronic,2017/3/28
BeatmakersTaipei,398306,8153,250,20,Electronic,2017/2/21
BeatmakersTaipei,393706,1324,10,0,Electronic,2017/1/24
BeatmakersTaipei,387656,3705,157,1,Electronic,2016/12/22
BeatmakersTaipei,378030,1308,16,0,Electronic,2016/11/15
BeatmakersTaipei,376923,5681,174,8,Electronic,2016/10/18
BeatmakersTaipei,375755,1547,20,0,Electronic,2016/9/22
BeatmakersTaipei,373949,2622,38,0,Hip hop / Rap,2016/8/15
BeatmakersTaipei,372269,1761,28,2,Pop,2016/7/19
BeatmakersTaipei,371125,1940,42,2,Electronic,2016/6/22
BeatmakersTaipei,369832,1857,35,0,Electronic,2016/5/31
BeatmakersTaipei,365282,1717,28,0,Hip hop / Rap,2016/3/22
BeatmakersTaipei,364939,87,8,0,Electronic,2016/3/17
Bestards,666602,227954,6773,1087,Pop,2021/12/7
Bestards,649635,62581,2667,427,Singer / Songwriter,2021/6/8
Bestards,633389,114690,3000,541,Pop,2021/1/27
Bestards,626372,134346,3516,429,Pop,2020/10/27
Bestards,613831,96353,3219,95,Folk,2020/5/20
Bestards,612710,259551,5520,174,Pop,2020/5/8
Bestards,611103,244859,5116,134,Pop,2020/4/17
Bestards,611105,191570,4491,183,Pop,2020/4/17
Bestards,607568,561200,12114,636,Pop,2020/3/13
Bestards,594839,237343,5971,63,Folk,2019/9/21
Bestards,582438,509648,11753,197,Folk,2019/5/20
Bestards,572962,41649,1088,49,R&B / Soul,2019/1/23
Bestards,572520,9789,301,30,Singer / Songwriter,2019/1/14
Bestards,569724,536427,12287,226,Folk,2018/12/1
Bestards,566122,140985,3641,131,Folk,2018/9/28
Bestards,561950,236654,6676,78,Folk,2018/7/29
Bestards,558590,103320,3136,66,Folk,2018/6/22
Bestards,556948,1488324,32191,884,Folk,2018/5/25
Bestards,551405,1573227,31221,896,Pop,2018/3/21
Bestards,549300,35961,600,16,Singer / Songwriter,2018/2/27
Bestards,549299,30486,616,6,Singer / Songwriter,2018/2/27
BoogieTim,651086,326,19,8,Hip hop / Rap,2021/6/20
BoogieTim,637033,13548,589,187,Hip hop / Rap,2021/3/7
BoogieTim,636949,1761,111,34,Hip hop / Rap,2021/3/3
Brary,590069,13,0,0,Rock,2019/9/8
Brary,590070,9,1,0,Rock,2019/9/8
Brary,590072,6,1,0,Metal,2019/9/8
Brary,592639,24,1,0,Post rock,2019/8/23
Brary,592636,232,13,0,Rock,2019/8/23
Brary,590064,2333,124,2,Electronic,2019/8/2
ByronHsu,668080,99,7,7,Hip hop / Rap,2021/12/24
ByronHsu,635979,8194,79,33,Hip hop / Rap,2021/2/19
CHILLBAKA,626571,2997,152,17,Hip hop / Rap,2020/10/26
CHILLBAKA,625554,2628,147,20,Hip hop / Rap,2020/10/12
CHILLBAKA,604920,2540,123,4,Hip hop / Rap,2020/2/12
CHILLBAKA,602867,148,8,2,Hip hop / Rap,2020/1/9
CHILLBAKA,599893,163,14,0,Hip hop / Rap,2019/12/3
CHILLBAKA,595626,504,15,1,Hip hop / Rap,2019/10/4
CHILLBAKA,595607,5659,271,7,Hip hop / Rap,2019/10/4
CHILLBAKA,595606,168,7,1,Hip hop / Rap,2019/10/4
CHILLBAKA,574317,382,17,0,R&B / Soul,2019/2/13
CHILLBAKA,574316,652,45,1,Hip hop / Rap,2019/2/13
CHILLBAKA,574315,29,1,0,Hip hop / Rap,2019/2/13
CHILLBAKA,574314,186,7,0,Hip hop / Rap,2019/2/13
CHILLBAKA,574313,156,10,0,R&B / Soul,2019/2/13
CHILLBAKA,574297,70,0,0,Hip hop / Rap,2019/2/12
CHIUPI,649836,531,34,1,Religion,2021/6/14
CHIUPI,649221,88,11,0,Soundtrack / New age,2021/6/9
CHIUPI,649219,111,7,3,Dance,2021/6/8
CHIUPI,649220,1117,17,0,Hip hop / Rap,2021/6/8
CHIUPI,649120,527,26,0,Electronic,2021/6/7
CHIUPI,649217,286,12,0,Soundtrack / New age,2021/6/6
CHIUPI,649205,540,28,3,Pop,2021/6/5
CHIUPI,649204,181,8,0,Electronic,2021/6/5
CHIUPI,631790,2192,95,45,Electronic,2021/1/1
CHIUPI,630237,861,34,3,Electronic,2020/12/15
CHIUPI,630236,684,49,7,Electronic,2020/12/15
CHIUPI,630235,2318,56,10,Electronic,2020/12/15
CHIUPI,630234,499,16,1,Electronic,2020/12/15
CHIUPI,625585,1130,62,5,Electronic,2020/10/13
CHIUPI,623489,1198,32,5,Singer / Songwriter,2020/9/18
CHIUPI,623487,1287,91,6,Electronic,2020/9/17
CHIUPI,611172,2189,127,10,Electronic,2020/4/17
CHIUPI,604881,11602,384,20,Folk,2020/2/12
CHIUPI,604254,4219,158,24,Electronic,2020/2/3
CHIUPI,601044,11645,557,43,Singer / Songwriter,2019/12/20
CHIUPI,598889,7208,337,9,Rock,2019/11/22
CHIUPI,596905,5085,251,2,Electronic,2019/10/24
CalvinBrand,655992,62,2,2,R&B / Soul,2021/8/2
CalvinBrand,643335,141,10,2,Hip hop / Rap,2021/4/20
CalvinBrand,631307,722,22,29,Hip hop / Rap,2020/12/28
CalvinBrand,623803,2633,73,65,Hip hop / Rap,2020/9/21
Caramelsauce_,657659,30,10,0,Alternative,2021/8/18
Caramelsauce_,633316,1502,86,13,R&B / Soul,2021/1/18
CathedralSanchez,676541,35,2,3,R&B / Soul,2022/3/14
CathedralSanchez,656216,4429,183,18,R&B / Soul,2021/8/5
CathedralSanchez,646125,138,11,2,Pop,2021/5/19
CathedralSanchez,635950,20,2,0,Hip hop / Rap,2021/2/19
Chancharlie_,679140,1235,94,18,Hip hop / Rap,2022/3/30
Chancharlie_,671830,43,5,4,Pop,2022/2/7
Chancharlie_,668395,146,14,1,R&B / Soul,2021/12/27
Chancharlie_,664904,26,4,1,R&B / Soul,2021/11/11
Chancharlie_,628526,192,15,4,R&B / Soul,2020/11/21
Channel7band,628015,2144,132,29,Pop,2020/11/14
Channel7band,627332,2097,94,10,Pop,2020/11/4
Channel7band,626744,1604,77,10,Pop,2020/10/28
Channel7band,611679,15869,498,40,Pop,2020/4/22
Channel7band,606998,21393,739,62,Folk,2020/3/4
Charleschang,673454,805,50,39,Hip hop / Rap,2022/2/19
Chen_ni,671171,1757,115,63,Hip hop / Rap,2022/1/29
Chenmax0,666617,80,8,5,R&B / Soul,2021/12/5
Chenmax0,655684,1116,32,2,Hip hop / Rap,2021/7/31
Chenmax0,655680,1417,84,13,Hip hop / Rap,2021/7/31
Chenmax0,655675,805,26,0,Hip hop / Rap,2021/7/31
Chenmax0,624514,6115,264,53,Hip hop / Rap,2020/9/30
Chenmax0,595738,4081,185,9,Hip hop / Rap,2019/10/6
Chih1012,668795,977,54,19,Hip hop / Rap,2021/12/31
Chih1012,644885,11011,433,87,Hip hop / Rap,2021/5/5
Chih1012,643556,4397,173,27,Hip hop / Rap,2021/4/22
Chih1012,639962,1928,90,25,Hip hop / Rap,2021/3/27
Chih1012,637410,6582,297,85,Hip hop / Rap,2021/3/7
Chih1012,607828,3891,132,36,Hip hop / Rap,2020/3/14
Chill_Bros,569027,8683,337,1,Hip hop / Rap,2018/11/20
Chill_Bros,569025,191,12,0,Electronic,2018/11/20
Chill_Bros,569024,296,19,1,Soundtrack / New age,2018/11/20
Chill_Bros,569023,465,31,1,Pop,2018/11/20
Chill_Bros,569022,20692,877,31,R&B / Soul,2018/11/20
Chill_Bros,569021,3957,270,18,Hip hop / Rap,2018/11/20
Chill_Bros,569020,2724,93,2,Dance,2018/11/20
Chill_Bros,569019,839,20,0,Electronic,2018/11/20
Chill_Bros,569018,238,11,1,Hip hop / Rap,2018/11/20
ChuNoodleChuNoodle,666698,4780,156,28,Alternative,2021/12/7
ChuNoodleChuNoodle,637234,4451,102,14,Rock,2021/3/5
ChuNoodleChuNoodle,634836,4840,165,23,R&B / Soul,2021/2/4
ChuNoodleChuNoodle,631780,6804,321,72,Folk,2020/12/31
ChuNoodleChuNoodle,625711,1979,78,18,Folk,2020/10/14
ChuNoodleChuNoodle,625023,1488,54,10,Pop,2020/10/5
ChuNoodleChuNoodle,624308,5504,162,33,R&B / Soul,2020/9/28
ChuNoodleChuNoodle,623814,3061,91,26,Alternative,2020/9/21
ChuNoodleChuNoodle,572965,1812,78,10,Rock,2019/1/23
ChuNoodleChuNoodle,572959,1346,27,1,Jazz,2019/1/23
ChuNoodleChuNoodle,572954,3608,106,6,Folk,2019/1/23
Claydermentis,658026,1002,40,15,Dance,2021/8/22
Claydermentis,618015,258,10,4,Classical,2020/7/8
Claydermentis,610631,62,12,0,Folk,2020/4/9
Claydermentis,610497,904,34,10,Folk,2020/4/7
Claydermentis,598805,79,12,0,Folk,2019/11/18
Claydermentis,595312,2163,66,15,Folk,2019/9/30
Claydermentis,563276,1632,29,3,Punk,2018/8/10
ClickNo15,561409,2114,71,1,R&B / Soul,2018/7/23
ClickNo15,561408,5030,229,4,Reggae / Funk,2018/7/23
ClickNo15,561402,168,18,0,R&B / Soul,2018/7/23
ClickNo15,561401,92,8,0,Pop,2018/7/23
ClickNo15,561400,73,7,0,Pop,2018/7/23
ClickNo15,561399,124,11,0,Pop,2018/7/23
ClickNo15,561398,47,5,0,Pop,2018/7/23
Coleskuanyu,666045,44,8,4,Folk,2021/11/26
Coleskuanyu,645435,54,8,0,R&B / Soul,2021/5/12
Coleskuanyu,644470,649,40,27,Hip hop / Rap,2021/5/1
Coleskuanyu,598260,3393,137,9,Hip hop / Rap,2019/11/12
ComradeXiangyu,588835,1766,66,5,Hip hop / Rap,2019/7/27
ComradeXiangyu,588834,1640,42,4,Hip hop / Rap,2019/7/27
ComradeXiangyu,588833,1969,65,1,Hip hop / Rap,2019/7/27
ComradeXiangyu,588832,917,30,0,Hip hop / Rap,2019/7/27
ComradeXiangyu,588831,810,12,1,Hip hop / Rap,2019/7/27
ComradeXiangyu,588830,1266,40,3,Hip hop / Rap,2019/7/27
ComradeXiangyu,556978,1904,57,0,Hip hop / Rap,2018/5/26
ComradeXiangyu,556977,1616,46,2,Hip hop / Rap,2018/5/26
ComradeXiangyu,556976,5831,234,9,Hip hop / Rap,2018/5/26
ComradeXiangyu,556975,1155,27,0,Hip hop / Rap,2018/5/26
ComradeXiangyu,556974,419,3,0,Hip hop / Rap,2018/5/26
ComradeXiangyu,556973,2686,113,1,Hip hop / Rap,2018/5/26
ComradeXiangyu,553811,214,5,0,Hip hop / Rap,2018/4/13
ComradeXiangyu,553810,152,7,0,Hip hop / Rap,2018/4/13
ComradeXiangyu,553809,473,23,3,Hip hop / Rap,2018/4/13
Conehead,635341,118,4,0,Hip hop / Rap,2021/2/9
Conehead,635339,404,13,2,Hip hop / Rap,2021/2/9
Conehead,635338,33,1,0,Hip hop / Rap,2021/2/9
Conehead,635337,24,1,0,Hip hop / Rap,2021/2/9
Conehead,635335,12,2,0,Hip hop / Rap,2021/2/9
Conehead,635334,35,1,0,Hip hop / Rap,2021/2/9
Conehead,635258,1297,42,3,Hip hop / Rap,2021/2/8
Conehead,635257,1359,45,4,Hip hop / Rap,2021/2/8
Conehead,631437,81,13,0,R&B / Soul,2020/12/29
Conehead,618972,1376,26,1,Hip hop / Rap,2020/7/22
Conehead,618971,802,16,1,Hip hop / Rap,2020/7/22
Conehead,618970,650,9,1,Hip hop / Rap,2020/7/22
Conehead,618969,685,22,0,Hip hop / Rap,2020/7/22
Conehead,618968,1000,23,2,Hip hop / Rap,2020/7/22
Conehead,618967,659,7,0,Hip hop / Rap,2020/7/22
Conehead,618966,641,17,2,Hip hop / Rap,2020/7/22
Conehead,618965,812,8,0,Hip hop / Rap,2020/7/22
Conehead,610993,3209,190,2,Pop,2020/4/14
Conehead,607517,1146,31,0,Soundtrack / New age,2020/3/11
Conehead,604962,782,20,0,Hip hop / Rap,2020/2/13
Conehead,603665,1010,40,2,Hip hop / Rap,2020/1/24
Conehead,601778,169,14,0,Folk,2019/12/27
Conehead,596388,1175,41,0,Hip hop / Rap,2019/10/16
Conehead,574449,1220,41,0,Hip hop / Rap,2019/2/14
Conehead,567667,281,12,0,Hip hop / Rap,2018/10/29
Conehead,567663,4741,76,1,R&B / Soul,2018/10/29
Conehead,566924,1328,43,0,Hip hop / Rap,2018/10/12
Conehead,566454,4417,123,5,Hip hop / Rap,2018/10/4
Conehead,566397,314,9,0,Hip hop / Rap,2018/10/3
Conehead,566295,69,7,0,Hip hop / Rap,2018/10/2
Conehead,566277,2937,65,1,R&B / Soul,2018/10/2
Conehead,564888,2027,52,0,R&B / Soul,2018/9/3
Conehead,562122,1428,33,1,Hip hop / Rap,2018/7/30
Conehead,561362,8421,321,23,Hip hop / Rap,2018/7/23
Conehead,559618,3350,158,0,Hip hop / Rap,2018/7/3
Conehead,558622,3761,73,0,Jazz,2018/6/22
Conehead,557975,4881,91,3,Hip hop / Rap,2018/6/11
Conehead,557897,159,11,0,Hip hop / Rap,2018/6/10
Conehead,557719,1567,30,0,Hip hop / Rap,2018/6/7
Conehead,547528,4474,138,1,Hip hop / Rap,2018/1/30
Conehead,544576,1599,44,1,Hip hop / Rap,2017/12/18
Conehead,542922,6060,188,16,Jazz,2017/11/28
Conehead,368801,1023,15,0,Electronic,2016/5/8
Conehead,368496,1657,28,0,Hip hop / Rap,2016/4/29
Conehead,202307,139,7,0,Soundtrack / New age,2013/11/17
Conehead,202306,104,4,0,Pop,2013/11/17
Conehead,155237,181,3,0,Hip hop / Rap,2011/11/13
Conehead,150692,166,1,0,Hip hop / Rap,2011/9/11
Conehead,146141,77,2,0,Hip hop / Rap,2011/7/10
Conehead,145185,127,6,0,Hip hop / Rap,2011/6/28
Conehead,142822,52,3,0,Hip hop / Rap,2011/6/1
CuifengWizard54,681630,534,35,32,Alternative,2022/4/20
CuifengWizard54,671234,3183,66,34,Rock,2022/1/31
CuifengWizard54,665628,20956,362,73,Hip hop / Rap,2021/11/20
CuifengWizard54,663245,9939,142,46,Alternative,2021/10/20
CuifengWizard54,659426,12861,225,91,R&B / Soul,2021/9/3
CuifengWizard54,657954,3558,117,81,Singer / Songwriter,2021/8/21
DAWAV,669899,4,2,0,Hip hop / Rap,2022/1/16
DAWAV,669900,5,1,0,Hip hop / Rap,2022/1/16
DAWAV,669901,3,1,0,Hip hop / Rap,2022/1/16
DAWAV,669902,4,1,0,Hip hop / Rap,2022/1/16
DAWAV,667522,23,4,4,R&B / Soul,2021/12/22
DAWAV,660049,24,5,1,Hip hop / Rap,2021/9/12
DAWAV,657729,43,8,7,Hip hop / Rap,2021/8/20
DAWAV,654486,28,6,1,Hip hop / Rap,2021/7/23
DAWAV,652079,34,4,6,Hip hop / Rap,2021/6/30
DAWAV,650519,279,12,6,Hip hop / Rap,2021/6/22
DAWAV,647605,64,9,12,Hip hop / Rap,2021/5/29
DAWAV,645441,74,6,4,Hip hop / Rap,2021/5/13
DAWAV,643766,59,7,9,Hip hop / Rap,2021/5/1
DAWAV,641907,39,5,3,Hip hop / Rap,2021/4/7
DAWAV,634677,85,9,7,Hip hop / Rap,2021/2/7
DAWAV,632644,224,19,7,Hip hop / Rap,2021/1/15
DAWAV,629433,56,8,3,Hip hop / Rap,2020/12/4
DAWAV,627001,237,25,9,Hip hop / Rap,2020/10/31
DAWAV,626042,101,8,3,Hip hop / Rap,2020/10/19
DAWAV,624843,36,6,0,Hip hop / Rap,2020/10/4
DAWAV,616625,490,23,0,Hip hop / Rap,2020/6/22
DAWAV,605336,946,45,7,Hip hop / Rap,2020/2/16
DAWAV,605334,7161,275,9,Hip hop / Rap,2020/2/16
DAWAV,605333,100,11,1,Hip hop / Rap,2020/2/16
DAWAV,605332,306,23,0,Hip hop / Rap,2020/2/16
DAWAV,605331,235,21,3,Hip hop / Rap,2020/2/16
DAWAV,605327,1323,27,5,Hip hop / Rap,2020/2/16
DAWAV,605318,47,8,0,Hip hop / Rap,2020/2/16
DAWAV,605317,64,6,1,Hip hop / Rap,2020/2/16
DJGround,618940,60,6,0,Pop,2020/7/23
DJGround,603431,392,19,1,Electronic,2020/1/20
DJGround,592658,10536,368,1,Hip hop / Rap,2019/8/24
DSPS,643002,110287,4200,866,Pop,2021/4/19
DSPS,617418,67724,2080,115,Pop,2020/7/1
DSPS,595036,27699,1161,143,Pop,2019/9/25
DSPS,595037,11859,367,14,Pop,2019/9/25
DSPS,595038,6908,294,6,Pop,2019/9/25
DSPS,595039,4476,86,0,Pop,2019/9/25
DSPS,593934,114222,3330,93,Pop,2019/9/7
DSPS,557636,19413,551,22,Pop,2018/6/6
DSPS,557635,15438,528,17,Pop,2018/6/6
DSPS,557634,14534,341,6,Pop,2018/6/6
DSPS,557633,54813,1916,111,Pop,2018/6/6
DSPS,557598,13863,336,1,Pop,2018/6/5
DSPS,557597,11435,360,10,Pop,2018/6/5
DSPS,557553,18217,501,9,Pop,2018/6/5
DSPS,557552,36136,1392,22,Pop,2018/6/5
DSPS,557475,19818,603,26,Pop,2018/6/3
DSPS,557474,21515,718,18,Pop,2018/6/3
DSPS,376232,30077,1107,16,Folk,2016/10/2
DSPS,376231,28472,1016,33,Folk,2016/10/2
DSPS,376230,143927,5263,326,Folk,2016/10/2
DUF,656621,645,35,4,Hip hop / Rap,2021/8/9
DUF,656620,1288,62,7,Hip hop / Rap,2021/8/9
DUF,656619,711,50,7,Hip hop / Rap,2021/8/9
DUF,656624,1574,81,29,Hip hop / Rap,2021/8/9
DUF,656623,1884,88,12,Hip hop / Rap,2021/8/9
DUF,656622,738,38,4,Hip hop / Rap,2021/8/9
DUF,648618,5373,379,140,Punk,2021/6/2
DUF,611334,52064,1706,177,Punk,2020/4/19
DUF,608071,9384,384,14,Alternative,2020/3/18
DUF,598448,14453,599,18,Alternative,2019/11/14
DUF,591062,6143,256,7,Hip hop / Rap,2019/8/10
DUF,588347,7209,277,6,Hip hop / Rap,2019/7/22
DUF,584748,12951,528,13,Hip hop / Rap,2019/6/15
DUF,584747,3044,100,0,Hip hop / Rap,2019/6/15
DUF,584746,2987,160,1,Alternative,2019/6/15
DUF,584745,4502,182,12,Alternative,2019/6/15
DUF,584744,4936,190,3,Hip hop / Rap,2019/6/15
DUF,584743,7793,321,11,Alternative,2019/6/15
DUF,584742,3023,100,1,Hip hop / Rap,2019/6/15
DUF,571998,20563,883,18,Hip hop / Rap,2019/1/5
DUF,568366,17826,745,17,Hip hop / Rap,2018/11/9
DUF,560895,5022,223,8,Hip hop / Rap,2018/7/19
DUF,558231,11107,445,38,Hip hop / Rap,2018/6/17
DUF,556427,6501,269,15,Hip hop / Rap,2018/5/18
DUF,549471,9110,381,16,Hip hop / Rap,2018/3/1
Darkduckisme,675626,170,14,15,Electronic,2022/3/6
David_0912,659494,38,4,7,Hip hop / Rap,2021/9/4
David_0912,615107,4001,79,6,R&B / Soul,2020/6/3
DayDayDavis,609719,2190,105,5,Hip hop / Rap,2020/3/29
DayDayDavis,603132,1157,36,1,R&B / Soul,2020/1/15
DayDayDavis,602631,2481,114,4,R&B / Soul,2020/1/6
DayDayDavis,602132,4659,253,15,Folk,2019/12/31
DayDayDavis,601467,288,16,0,Pop,2019/12/24
DayDayDavis,600233,382,14,1,Folk,2019/12/8
DayDayDavis,599785,785,28,1,Reggae / Funk,2019/12/1
DayDayDavis,599172,2459,123,7,Alternative,2019/11/24
DayDayDavis,598601,4146,169,6,Folk,2019/11/17
DayDayDavis,598076,657,30,0,R&B / Soul,2019/11/9
DayDayDavis,597634,963,58,6,Alternative,2019/11/2
DayDayDavis,597041,975,63,0,Alternative,2019/10/26
DayDayDavis,596603,1514,84,0,Alternative,2019/10/19
Dean829,671046,33028,1059,280,Hip hop / Rap,2022/1/28
Dean829,668414,65339,2128,837,Hip hop / Rap,2021/12/28
Dean829,658888,2325,107,31,Hip hop / Rap,2021/8/29
Dean829,636604,14047,578,159,Hip hop / Rap,2021/2/28
Dean829,621614,2843,158,46,R&B / Soul,2020/8/26
Dean829,607293,1137,61,1,Hip hop / Rap,2020/3/8
Dean829,603628,644,35,2,Hip hop / Rap,2020/1/24
Dean829,599157,4618,210,23,Hip hop / Rap,2019/11/23
Dizparity,651265,1019,56,3,Electronic,2021/6/21
Dizparity,651266,350,11,0,Electronic,2021/6/21
Dizparity,625185,4321,224,21,Electronic,2020/10/7
Dizparity,613400,9593,438,10,Electronic,2020/5/14
Dizparity,608033,3483,150,0,Electronic,2020/3/18
Dizparity,605664,1476,74,3,Electronic,2020/2/21
Dizparity,590467,1310,56,1,Electronic,2019/8/6
Dizparity,583672,717,26,1,Electronic,2019/6/3
Dizparity,583673,640,18,1,Electronic,2019/6/3
Dizparity,583674,989,27,3,Electronic,2019/6/3
Dizparity,583675,1747,26,0,Electronic,2019/6/3
Dizparity,562243,1333,34,0,Electronic,2018/7/31
Dizparity,562239,158,4,0,Electronic,2018/7/31
Dizparity,562238,1209,30,0,Electronic,2018/7/31
Dizparity,562237,1012,20,0,Electronic,2018/7/31
Dizparity,562236,95,2,0,Electronic,2018/7/31
Dizparity,562235,691,11,0,Electronic,2018/7/31
Dizparity,562234,785,13,0,Electronic,2018/7/31
Dizparity,562231,705,9,0,Electronic,2018/7/31
Dizparity,562230,156,4,0,Electronic,2018/7/31
Dizparity,562229,1269,40,0,Electronic,2018/7/31
Dizparity,562228,4162,204,10,Electronic,2018/7/31
Dizparity,562227,680,11,0,Electronic,2018/7/31
Dizparity,561496,808,23,0,Electronic,2018/7/24
Dizparity,558123,1384,39,0,Electronic,2018/6/14
Dizparity,555696,1398,35,0,Electronic,2018/5/8
Dizparity,551260,1703,68,0,Electronic,2018/3/19
Dizparity,548504,1886,64,1,Electronic,2018/2/14
Dizparity,548503,906,22,0,Electronic,2018/2/14
Dizparity,547529,2768,90,0,Electronic,2018/1/30
Dizparity,534356,9113,364,17,Electronic,2017/10/20
Dizparity,534351,2170,53,0,Electronic,2017/10/20
Dizparity,534346,1986,68,2,Electronic,2017/10/20
Dizparity,510257,1165,12,0,Alternative,2017/8/2
Dizparity,500547,1839,23,0,Electronic,2017/7/6
Dizparity,500542,1983,23,1,Electronic,2017/7/6
Dizparity,500537,1067,2,0,Electronic,2017/7/6
Dizparity,500527,2480,36,0,Electronic,2017/7/6
Dizparity,500522,1105,10,0,Electronic,2017/7/6
Dizparity,500507,1300,18,0,Electronic,2017/7/6
Dizparity,500502,1666,22,0,Electronic,2017/7/6
Dizparity,500497,793,5,0,Electronic,2017/7/6
Dizparity,500492,1003,8,0,Electronic,2017/7/6
Dizparity,500487,1457,39,1,Electronic,2017/7/6
Dizparity,493672,2340,56,0,Electronic,2017/6/16
Dizparity,485082,1352,36,0,Electronic,2017/5/23
Dizparity,476322,1511,40,1,Electronic,2017/4/26
Dizparity,474737,1317,28,0,Electronic,2017/4/23
Dizparity,417007,5734,243,6,Electronic,2017/4/1
Dizparity,398366,1631,49,0,Electronic,2017/2/21
Dizparity,396816,1541,26,0,Electronic,2017/2/11
Dizparity,377189,1697,26,0,Electronic,2016/10/23
